ts_event,symbol,bar_period,open,high,low,close,volume
2024-12-12 11:35:00+00:00,MNQZ4,MINUTE,21732.75,21733.75,21731.75,21733.25,67
2024-12-12 11:36:00+00:00,MNQZ4,MINUTE,21732.5,21732.5,21730.5,21731.5,83
2024-12-12 11:37:00+00:00,MNQZ4,MINUTE,21731.25,21733.75,21730.75,21730.75,78
2024-12-12 11:38:00+00:00,MNQZ4,MINUTE,21731.25,21731.25,21729.25,21729.75,116
2024-12-12 11:39:00+00:00,MNQZ4,MINUTE,21730.0,21732.25,21728.75,21731.75,138
2024-12-12 11:40:00+00:00,MNQZ4,MINUTE,21731.5,21734.25,21730.5,21733.75,207
2024-12-12 11:41:00+00:00,MNQZ4,MINUTE,21734.25,21736.0,21733.75,21733.75,145
2024-12-12 11:42:00+00:00,MNQZ4,MINUTE,21734.5,21735.25,21733.25,21733.25,67
2024-12-12 11:43:00+00:00,MNQZ4,MINUTE,21733.0,21735.0,21732.25,21733.0,88
2024-12-12 11:44:00+00:00,MNQZ4,MINUTE,21732.75,21733.0,21729.5,21731.0,162
2024-12-12 11:45:00+00:00,MNQZ4,MINUTE,21731.0,21733.0,21730.0,21733.0,151
2024-12-12 11:46:00+00:00,MNQZ4,MINUTE,21733.0,21733.5,21730.0,21731.0,84
2024-12-12 11:47:00+00:00,MNQZ4,MINUTE,21731.25,21732.0,21730.0,21731.25,60
2024-12-12 11:48:00+00:00,MNQZ4,MINUTE,21731.0,21731.75,21729.5,21730.5,67
2024-12-12 11:49:00+00:00,MNQZ4,MINUTE,21730.75,21730.75,21727.5,21728.0,247
2024-12-12 11:50:00+00:00,MNQZ4,MINUTE,21728.75,21730.25,21726.5,21728.25,256
2024-12-12 11:51:00+00:00,MNQZ4,MINUTE,21728.25,21728.25,21724.75,21725.25,242
2024-12-12 11:52:00+00:00,MNQZ4,MINUTE,21726.0,21727.0,21724.5,21724.75,186
2024-12-12 11:53:00+00:00,MNQZ4,MINUTE,21725.0,21726.25,21723.25,21726.0,197
2024-12-12 11:54:00+00:00,MNQZ4,MINUTE,21726.25,21730.75,21726.0,21730.75,195
2024-12-12 11:55:00+00:00,MNQZ4,MINUTE,21730.75,21731.25,21726.5,21728.25,181
2024-12-12 11:56:00+00:00,MNQZ4,MINUTE,21728.25,21729.5,21728.0,21728.5,68
2024-12-12 11:57:00+00:00,MNQZ4,MINUTE,21728.75,21730.25,21728.0,21728.5,87
2024-12-12 11:58:00+00:00,MNQZ4,MINUTE,21728.5,21729.0,21725.5,21726.0,137
2024-12-12 11:59:00+00:00,MNQZ4,MINUTE,21726.0,21727.25,21724.0,21724.5,149
2024-12-12 12:00:00+00:00,MNQZ4,MINUTE,21724.75,21728.5,21724.75,21726.0,318
2024-12-12 12:01:00+00:00,MNQZ4,MINUTE,21726.0,21727.5,21724.75,21725.25,135
2024-12-12 12:02:00+00:00,MNQZ4,MINUTE,21725.0,21727.25,21722.5,21725.0,257
2024-12-12 12:03:00+00:00,MNQZ4,MINUTE,21725.0,21726.0,21721.25,21721.25,311
2024-12-12 12:04:00+00:00,MNQZ4,MINUTE,21721.25,21721.5,21717.5,21719.0,780
2024-12-12 12:05:00+00:00,MNQZ4,MINUTE,21718.75,21725.0,21718.0,21725.0,418
2024-12-12 12:06:00+00:00,MNQZ4,MINUTE,21724.75,21729.0,21723.75,21727.25,441
2024-12-12 12:07:00+00:00,MNQZ4,MINUTE,21727.5,21729.25,21725.5,21726.0,313
2024-12-12 12:08:00+00:00,MNQZ4,MINUTE,21726.25,21728.0,21726.0,21726.25,165
2024-12-12 12:09:00+00:00,MNQZ4,MINUTE,21726.0,21726.75,21725.0,21725.75,196
2024-12-12 12:10:00+00:00,MNQZ4,MINUTE,21725.75,21727.5,21724.75,21727.0,173
2024-12-12 12:11:00+00:00,MNQZ4,MINUTE,21727.25,21732.25,21727.25,21730.25,441
2024-12-12 12:12:00+00:00,MNQZ4,MINUTE,21730.5,21731.0,21727.75,21728.0,221
2024-12-12 12:13:00+00:00,MNQZ4,MINUTE,21727.75,21728.0,21726.0,21726.5,164
2024-12-12 12:14:00+00:00,MNQZ4,MINUTE,21727.0,21727.75,21726.0,21727.0,95
2024-12-12 12:15:00+00:00,MNQZ4,MINUTE,21726.75,21728.0,21721.5,21721.5,468
2024-12-12 12:16:00+00:00,MNQZ4,MINUTE,21722.5,21725.5,21722.25,21723.0,197
2024-12-12 12:17:00+00:00,MNQZ4,MINUTE,21722.75,21723.25,21721.0,21722.5,253
2024-12-12 12:18:00+00:00,MNQZ4,MINUTE,21722.5,21723.75,21721.0,21723.0,94
2024-12-12 12:19:00+00:00,MNQZ4,MINUTE,21722.5,21725.5,21722.25,21725.5,146
2024-12-12 12:20:00+00:00,MNQZ4,MINUTE,21725.5,21726.75,21724.5,21725.75,207
2024-12-12 12:21:00+00:00,MNQZ4,MINUTE,21725.75,21726.25,21724.75,21725.75,110
2024-12-12 12:22:00+00:00,MNQZ4,MINUTE,21725.25,21725.25,21723.0,21724.0,128
2024-12-12 12:23:00+00:00,MNQZ4,MINUTE,21724.5,21724.5,21721.75,21723.25,141
2024-12-12 12:24:00+00:00,MNQZ4,MINUTE,21723.0,21725.5,21723.0,21724.75,104
2024-12-12 12:25:00+00:00,MNQZ4,MINUTE,21725.25,21725.25,21719.75,21723.75,319
2024-12-12 12:26:00+00:00,MNQZ4,MINUTE,21723.5,21725.25,21723.0,21724.25,139
2024-12-12 12:27:00+00:00,MNQZ4,MINUTE,21724.25,21726.0,21723.75,21725.5,152
2024-12-12 12:28:00+00:00,MNQZ4,MINUTE,21725.75,21726.75,21723.5,21723.5,171
2024-12-12 12:29:00+00:00,MNQZ4,MINUTE,21723.5,21723.5,21721.25,21721.5,193
2024-12-12 12:30:00+00:00,MNQZ4,MINUTE,21721.25,21722.5,21720.5,21721.25,207
2024-12-12 12:31:00+00:00,MNQZ4,MINUTE,21721.5,21722.0,21712.5,21714.0,1032
2024-12-12 12:32:00+00:00,MNQZ4,MINUTE,21714.25,21716.0,21713.25,21713.5,505
2024-12-12 12:33:00+00:00,MNQZ4,MINUTE,21713.0,21714.25,21711.0,21712.25,557
2024-12-12 12:34:00+00:00,MNQZ4,MINUTE,21712.5,21712.5,21708.75,21711.0,685
2024-12-12 12:35:00+00:00,MNQZ4,MINUTE,21710.5,21710.75,21707.75,21709.25,400
2024-12-12 12:36:00+00:00,MNQZ4,MINUTE,21708.75,21709.25,21704.25,21706.5,798
2024-12-12 12:37:00+00:00,MNQZ4,MINUTE,21706.0,21707.75,21704.25,21707.5,455
2024-12-12 12:38:00+00:00,MNQZ4,MINUTE,21707.0,21712.5,21707.0,21712.0,771
2024-12-12 12:39:00+00:00,MNQZ4,MINUTE,21711.75,21714.0,21711.25,21712.0,367
2024-12-12 12:40:00+00:00,MNQZ4,MINUTE,21711.75,21712.0,21706.75,21708.0,375
2024-12-12 12:41:00+00:00,MNQZ4,MINUTE,21707.5,21708.0,21704.75,21706.0,386
2024-12-12 12:42:00+00:00,MNQZ4,MINUTE,21705.5,21707.0,21704.5,21706.25,219
2024-12-12 12:43:00+00:00,MNQZ4,MINUTE,21706.5,21707.5,21704.25,21704.25,258
2024-12-12 12:44:00+00:00,MNQZ4,MINUTE,21704.25,21706.25,21702.25,21702.5,591
2024-12-12 12:45:00+00:00,MNQZ4,MINUTE,21702.5,21704.5,21701.5,21702.75,377
2024-12-12 12:46:00+00:00,MNQZ4,MINUTE,21702.75,21703.5,21700.0,21702.25,465
2024-12-12 12:47:00+00:00,MNQZ4,MINUTE,21702.5,21709.0,21701.75,21707.0,508
2024-12-12 12:48:00+00:00,MNQZ4,MINUTE,21706.75,21710.75,21706.5,21709.25,348
2024-12-12 12:49:00+00:00,MNQZ4,MINUTE,21709.25,21710.25,21704.75,21706.75,332
2024-12-12 12:50:00+00:00,MNQZ4,MINUTE,21707.25,21707.5,21704.5,21705.25,163
2024-12-12 12:51:00+00:00,MNQZ4,MINUTE,21704.75,21705.75,21703.0,21704.5,335
2024-12-12 12:52:00+00:00,MNQZ4,MINUTE,21705.0,21706.75,21705.0,21705.75,149
2024-12-12 12:53:00+00:00,MNQZ4,MINUTE,21705.75,21706.0,21702.5,21703.5,168
2024-12-12 12:54:00+00:00,MNQZ4,MINUTE,21703.5,21705.0,21693.75,21697.0,1410
2024-12-12 12:55:00+00:00,MNQZ4,MINUTE,21696.25,21698.0,21694.25,21697.25,546
2024-12-12 12:56:00+00:00,MNQZ4,MINUTE,21697.25,21702.75,21696.25,21702.5,395
2024-12-12 12:57:00+00:00,MNQZ4,MINUTE,21702.0,21702.5,21699.0,21701.25,293
2024-12-12 12:58:00+00:00,MNQZ4,MINUTE,21702.0,21702.75,21697.75,21698.0,252
2024-12-12 12:59:00+00:00,MNQZ4,MINUTE,21698.0,21702.75,21698.0,21701.5,236
2024-12-12 13:00:00+00:00,MNQZ4,MINUTE,21701.25,21703.5,21698.25,21698.75,640
2024-12-12 13:01:00+00:00,MNQZ4,MINUTE,21698.0,21699.0,21690.25,21694.25,960
2024-12-12 13:02:00+00:00,MNQZ4,MINUTE,21694.75,21694.75,21688.75,21690.25,666
2024-12-12 13:03:00+00:00,MNQZ4,MINUTE,21689.75,21690.5,21687.0,21689.25,640
2024-12-12 13:04:00+00:00,MNQZ4,MINUTE,21689.0,21690.25,21688.25,21689.5,354
2024-12-12 13:05:00+00:00,MNQZ4,MINUTE,21689.5,21700.0,21689.0,21699.5,813
2024-12-12 13:06:00+00:00,MNQZ4,MINUTE,21700.0,21702.75,21696.25,21702.25,528
2024-12-12 13:07:00+00:00,MNQZ4,MINUTE,21702.25,21709.25,21700.0,21709.25,865
2024-12-12 13:08:00+00:00,MNQZ4,MINUTE,21709.0,21709.5,21706.0,21707.25,612
2024-12-12 13:09:00+00:00,MNQZ4,MINUTE,21707.25,21707.75,21705.5,21707.25,266
2024-12-12 13:10:00+00:00,MNQZ4,MINUTE,21707.0,21708.0,21703.25,21704.75,369
2024-12-12 13:11:00+00:00,MNQZ4,MINUTE,21704.5,21706.5,21704.0,21705.0,195
2024-12-12 13:12:00+00:00,MNQZ4,MINUTE,21705.25,21709.25,21703.75,21708.75,342
2024-12-12 13:13:00+00:00,MNQZ4,MINUTE,21708.5,21712.75,21708.25,21711.75,727
2024-12-12 13:14:00+00:00,MNQZ4,MINUTE,21711.75,21714.25,21710.25,21710.75,361
2024-12-12 13:15:00+00:00,MNQZ4,MINUTE,21710.75,21717.5,21708.5,21716.0,713
2024-12-12 13:16:00+00:00,MNQZ4,MINUTE,21715.75,21717.25,21712.5,21714.5,481
2024-12-12 13:17:00+00:00,MNQZ4,MINUTE,21714.75,21716.5,21712.0,21714.0,313
2024-12-12 13:18:00+00:00,MNQZ4,MINUTE,21714.25,21714.5,21711.25,21712.25,236
2024-12-12 13:19:00+00:00,MNQZ4,MINUTE,21712.5,21715.0,21711.25,21713.75,251
2024-12-12 13:20:00+00:00,MNQZ4,MINUTE,21713.75,21716.0,21711.0,21712.5,310
2024-12-12 13:21:00+00:00,MNQZ4,MINUTE,21713.25,21716.25,21711.75,21715.75,250
2024-12-12 13:22:00+00:00,MNQZ4,MINUTE,21715.5,21721.25,21715.5,21720.25,606
2024-12-12 13:23:00+00:00,MNQZ4,MINUTE,21720.25,21720.25,21717.25,21718.75,413
2024-12-12 13:24:00+00:00,MNQZ4,MINUTE,21719.25,21719.5,21715.25,21716.0,350
2024-12-12 13:25:00+00:00,MNQZ4,MINUTE,21715.75,21717.75,21708.25,21708.5,708
2024-12-12 13:26:00+00:00,MNQZ4,MINUTE,21708.25,21714.5,21706.5,21714.0,481
2024-12-12 13:27:00+00:00,MNQZ4,MINUTE,21714.0,21714.25,21709.25,21710.5,179
2024-12-12 13:28:00+00:00,MNQZ4,MINUTE,21709.5,21710.25,21704.5,21710.0,437
2024-12-12 13:29:00+00:00,MNQZ4,MINUTE,21709.25,21713.5,21708.25,21710.75,268
2024-12-12 13:30:00+00:00,MNQZ4,MINUTE,21712.75,21735.0,21700.25,21703.0,2984
2024-12-12 13:31:00+00:00,MNQZ4,MINUTE,21703.5,21703.75,21682.0,21685.75,3796
2024-12-12 13:32:00+00:00,MNQZ4,MINUTE,21685.5,21690.5,21678.25,21688.5,2582
2024-12-12 13:33:00+00:00,MNQZ4,MINUTE,21688.5,21695.25,21678.5,21683.0,2441
2024-12-12 13:34:00+00:00,MNQZ4,MINUTE,21683.0,21687.0,21677.0,21678.75,2099
2024-12-12 13:35:00+00:00,MNQZ4,MINUTE,21678.75,21679.5,21668.25,21668.5,2846
2024-12-12 13:36:00+00:00,MNQZ4,MINUTE,21669.0,21670.5,21648.0,21657.5,5398
2024-12-12 13:37:00+00:00,MNQZ4,MINUTE,21657.5,21666.0,21655.5,21665.25,2279
2024-12-12 13:38:00+00:00,MNQZ4,MINUTE,21665.25,21678.25,21662.25,21675.25,3010
2024-12-12 13:39:00+00:00,MNQZ4,MINUTE,21675.25,21676.75,21669.5,21670.5,1430
2024-12-12 13:40:00+00:00,MNQZ4,MINUTE,21670.75,21671.25,21664.75,21666.75,1545
2024-12-12 13:41:00+00:00,MNQZ4,MINUTE,21667.0,21669.75,21663.25,21665.25,968
2024-12-12 13:42:00+00:00,MNQZ4,MINUTE,21664.75,21667.25,21662.75,21666.0,862
2024-12-12 13:43:00+00:00,MNQZ4,MINUTE,21665.75,21685.75,21665.25,21684.25,2810
2024-12-12 13:44:00+00:00,MNQZ4,MINUTE,21684.0,21693.0,21684.0,21688.0,1982
2024-12-12 13:45:00+00:00,MNQZ4,MINUTE,21688.5,21692.0,21683.5,21684.5,1570
2024-12-12 13:46:00+00:00,MNQZ4,MINUTE,21685.0,21692.75,21685.0,21692.75,1165
2024-12-12 13:47:00+00:00,MNQZ4,MINUTE,21692.5,21696.0,21689.0,21689.75,1208
2024-12-12 13:48:00+00:00,MNQZ4,MINUTE,21689.75,21689.75,21679.0,21681.0,1401
2024-12-12 13:49:00+00:00,MNQZ4,MINUTE,21680.75,21684.75,21679.5,21682.25,658
2024-12-12 13:50:00+00:00,MNQZ4,MINUTE,21682.5,21684.25,21675.0,21678.0,1444
2024-12-12 13:51:00+00:00,MNQZ4,MINUTE,21677.5,21679.5,21675.5,21676.75,673
2024-12-12 13:52:00+00:00,MNQZ4,MINUTE,21676.75,21680.0,21673.5,21675.0,908
2024-12-12 13:53:00+00:00,MNQZ4,MINUTE,21675.25,21682.75,21671.75,21680.75,1335
2024-12-12 13:54:00+00:00,MNQZ4,MINUTE,21680.75,21687.0,21679.75,21680.0,1417
2024-12-12 13:55:00+00:00,MNQZ4,MINUTE,21680.75,21682.5,21675.75,21678.75,1010
2024-12-12 13:56:00+00:00,MNQZ4,MINUTE,21679.0,21679.25,21667.25,21669.25,1483
2024-12-12 13:57:00+00:00,MNQZ4,MINUTE,21669.75,21672.0,21667.0,21669.0,846
2024-12-12 13:58:00+00:00,MNQZ4,MINUTE,21668.75,21676.25,21668.25,21674.75,894
2024-12-12 13:59:00+00:00,MNQZ4,MINUTE,21674.5,21684.5,21670.25,21684.0,1514
2024-12-12 14:00:00+00:00,MNQZ4,MINUTE,21684.0,21687.5,21680.25,21683.25,1687
2024-12-12 14:01:00+00:00,MNQZ4,MINUTE,21684.0,21685.0,21676.25,21682.5,1028
2024-12-12 14:02:00+00:00,MNQZ4,MINUTE,21682.75,21689.75,21682.75,21686.75,1366
2024-12-12 14:03:00+00:00,MNQZ4,MINUTE,21686.5,21694.0,21685.25,21687.0,1612
2024-12-12 14:04:00+00:00,MNQZ4,MINUTE,21687.25,21689.0,21682.0,21682.5,770
2024-12-12 14:05:00+00:00,MNQZ4,MINUTE,21682.5,21688.25,21680.0,21687.25,890
2024-12-12 14:06:00+00:00,MNQZ4,MINUTE,21688.25,21691.75,21685.5,21688.5,772
2024-12-12 14:07:00+00:00,MNQZ4,MINUTE,21688.25,21694.0,21688.25,21691.25,790
2024-12-12 14:08:00+00:00,MNQZ4,MINUTE,21691.0,21698.75,21690.5,21695.75,1352
2024-12-12 14:09:00+00:00,MNQZ4,MINUTE,21695.75,21699.25,21692.25,21694.5,1048
2024-12-12 14:10:00+00:00,MNQZ4,MINUTE,21694.5,21697.25,21692.0,21692.0,594
2024-12-12 14:11:00+00:00,MNQZ4,MINUTE,21692.25,21694.5,21682.25,21682.5,1284
2024-12-12 14:12:00+00:00,MNQZ4,MINUTE,21682.75,21684.25,21672.75,21676.75,1947
2024-12-12 14:13:00+00:00,MNQZ4,MINUTE,21677.5,21683.5,21676.25,21680.0,1153
2024-12-12 14:14:00+00:00,MNQZ4,MINUTE,21680.25,21682.25,21677.75,21680.25,582
2024-12-12 14:15:00+00:00,MNQZ4,MINUTE,21680.25,21682.25,21676.5,21682.0,767
2024-12-12 14:16:00+00:00,MNQZ4,MINUTE,21681.75,21689.75,21681.0,21684.75,1223
2024-12-12 14:17:00+00:00,MNQZ4,MINUTE,21684.75,21687.0,21675.5,21678.25,1312
2024-12-12 14:18:00+00:00,MNQZ4,MINUTE,21678.5,21687.0,21673.0,21676.25,1410
2024-12-12 14:19:00+00:00,MNQZ4,MINUTE,21676.25,21683.0,21673.25,21683.0,1050
2024-12-12 14:20:00+00:00,MNQZ4,MINUTE,21682.5,21684.25,21678.25,21682.5,576
2024-12-12 14:21:00+00:00,MNQZ4,MINUTE,21682.0,21689.5,21681.0,21689.5,725
2024-12-12 14:22:00+00:00,MNQZ4,MINUTE,21689.75,21691.25,21685.75,21685.75,954
2024-12-12 14:23:00+00:00,MNQZ4,MINUTE,21685.75,21690.5,21682.75,21689.75,589
2024-12-12 14:24:00+00:00,MNQZ4,MINUTE,21690.25,21691.0,21684.0,21684.25,622
2024-12-12 14:25:00+00:00,MNQZ4,MINUTE,21684.25,21689.0,21680.25,21687.0,1225
2024-12-12 14:26:00+00:00,MNQZ4,MINUTE,21686.5,21691.5,21684.25,21691.5,796
2024-12-12 14:27:00+00:00,MNQZ4,MINUTE,21691.25,21698.5,21686.5,21695.5,2357
2024-12-12 14:28:00+00:00,MNQZ4,MINUTE,21695.25,21698.5,21692.5,21695.0,1543
2024-12-12 14:29:00+00:00,MNQZ4,MINUTE,21695.0,21697.5,21691.75,21694.0,1654
2024-12-12 14:30:00+00:00,MNQZ4,MINUTE,21693.75,21696.5,21673.25,21676.75,7710
2024-12-12 14:31:00+00:00,MNQZ4,MINUTE,21676.25,21686.0,21670.0,21671.25,6992
2024-12-12 14:32:00+00:00,MNQZ4,MINUTE,21671.5,21680.0,21661.75,21666.75,8963
2024-12-12 14:33:00+00:00,MNQZ4,MINUTE,21667.25,21668.75,21655.75,21663.75,6501
2024-12-12 14:34:00+00:00,MNQZ4,MINUTE,21663.5,21679.25,21661.0,21677.0,5104
2024-12-12 14:35:00+00:00,MNQZ4,MINUTE,21677.0,21686.5,21663.0,21663.0,7701
2024-12-12 14:36:00+00:00,MNQZ4,MINUTE,21663.5,21683.0,21656.5,21681.5,7661
2024-12-12 14:37:00+00:00,MNQZ4,MINUTE,21681.5,21682.0,21662.75,21665.75,4565
2024-12-12 14:38:00+00:00,MNQZ4,MINUTE,21665.75,21691.25,21663.5,21688.25,6594
2024-12-12 14:39:00+00:00,MNQZ4,MINUTE,21688.0,21691.25,21681.0,21683.25,4103
2024-12-12 14:40:00+00:00,MNQZ4,MINUTE,21683.25,21683.25,21670.0,21675.5,5736
2024-12-12 14:41:00+00:00,MNQZ4,MINUTE,21675.75,21685.0,21673.25,21682.5,3843
2024-12-12 14:42:00+00:00,MNQZ4,MINUTE,21682.75,21692.5,21671.5,21674.25,6208
2024-12-12 14:43:00+00:00,MNQZ4,MINUTE,21674.75,21676.0,21663.5,21666.5,4605
2024-12-12 14:44:00+00:00,MNQZ4,MINUTE,21666.25,21690.75,21666.0,21687.75,5111
2024-12-12 14:45:00+00:00,MNQZ4,MINUTE,21687.5,21688.75,21673.0,21676.5,4386
2024-12-12 14:46:00+00:00,MNQZ4,MINUTE,21675.75,21685.5,21666.75,21670.0,4625
2024-12-12 14:47:00+00:00,MNQZ4,MINUTE,21670.5,21680.25,21669.75,21675.25,2824
2024-12-12 14:48:00+00:00,MNQZ4,MINUTE,21675.25,21679.25,21665.5,21679.0,3596
2024-12-12 14:49:00+00:00,MNQZ4,MINUTE,21679.0,21680.5,21667.75,21670.25,2779
2024-12-12 14:50:00+00:00,MNQZ4,MINUTE,21670.5,21672.0,21659.25,21660.75,4801
2024-12-12 14:51:00+00:00,MNQZ4,MINUTE,21660.75,21685.5,21659.0,21681.25,5587
2024-12-12 14:52:00+00:00,MNQZ4,MINUTE,21681.0,21682.75,21674.25,21681.5,2914
2024-12-12 14:53:00+00:00,MNQZ4,MINUTE,21681.0,21685.25,21671.5,21674.0,3302
2024-12-12 14:54:00+00:00,MNQZ4,MINUTE,21673.75,21675.75,21666.75,21670.0,3043
2024-12-12 14:55:00+00:00,MNQZ4,MINUTE,21670.25,21672.75,21663.5,21668.75,2639
2024-12-12 14:56:00+00:00,MNQZ4,MINUTE,21668.75,21677.0,21668.5,21673.5,2399
2024-12-12 14:57:00+00:00,MNQZ4,MINUTE,21673.5,21679.75,21671.75,21675.25,2142
2024-12-12 14:58:00+00:00,MNQZ4,MINUTE,21676.0,21677.5,21667.75,21674.5,2605
2024-12-12 14:59:00+00:00,MNQZ4,MINUTE,21674.5,21687.5,21673.75,21683.5,3677
2024-12-12 15:00:00+00:00,MNQZ4,MINUTE,21682.5,21686.75,21671.25,21675.0,4424
2024-12-12 15:01:00+00:00,MNQZ4,MINUTE,21674.5,21676.75,21668.25,21670.25,2728
2024-12-12 15:02:00+00:00,MNQZ4,MINUTE,21669.75,21669.75,21654.0,21666.25,6454
2024-12-12 15:03:00+00:00,MNQZ4,MINUTE,21665.75,21675.75,21660.0,21672.0,3936
2024-12-12 15:04:00+00:00,MNQZ4,MINUTE,21672.25,21682.75,21670.0,21682.5,3690
2024-12-12 15:05:00+00:00,MNQZ4,MINUTE,21682.5,21686.5,21677.25,21680.5,3946
2024-12-12 15:06:00+00:00,MNQZ4,MINUTE,21680.25,21686.5,21673.25,21674.0,3069
2024-12-12 15:07:00+00:00,MNQZ4,MINUTE,21674.25,21679.5,21670.5,21677.75,2761
2024-12-12 15:08:00+00:00,MNQZ4,MINUTE,21677.75,21681.25,21668.0,21669.5,3467
2024-12-12 15:09:00+00:00,MNQZ4,MINUTE,21669.5,21672.0,21645.5,21650.25,10120
2024-12-12 15:10:00+00:00,MNQZ4,MINUTE,21650.5,21659.0,21639.0,21642.25,8754
2024-12-12 15:11:00+00:00,MNQZ4,MINUTE,21642.75,21656.25,21635.5,21637.5,8057
2024-12-12 15:12:00+00:00,MNQZ4,MINUTE,21637.75,21640.25,21627.0,21629.25,6928
2024-12-12 15:13:00+00:00,MNQZ4,MINUTE,21629.25,21640.5,21624.75,21640.5,6687
2024-12-12 15:14:00+00:00,MNQZ4,MINUTE,21640.25,21650.5,21635.25,21649.5,5988
2024-12-12 15:15:00+00:00,MNQZ4,MINUTE,21649.5,21652.0,21634.25,21634.5,5187
2024-12-12 15:16:00+00:00,MNQZ4,MINUTE,21634.75,21642.0,21627.75,21641.5,4797
2024-12-12 15:17:00+00:00,MNQZ4,MINUTE,21642.0,21654.0,21638.75,21651.0,3961
2024-12-12 15:18:00+00:00,MNQZ4,MINUTE,21651.0,21670.0,21650.25,21669.25,7297
2024-12-12 15:19:00+00:00,MNQZ4,MINUTE,21669.25,21684.0,21668.75,21681.0,6843
2024-12-12 15:20:00+00:00,MNQZ4,MINUTE,21681.0,21686.25,21671.5,21678.0,6055
2024-12-12 15:21:00+00:00,MNQZ4,MINUTE,21678.5,21679.25,21671.75,21678.25,2394
2024-12-12 15:22:00+00:00,MNQZ4,MINUTE,21678.75,21689.25,21676.75,21677.25,4833
2024-12-12 15:23:00+00:00,MNQZ4,MINUTE,21677.5,21701.0,21677.5,21698.5,6989
2024-12-12 15:24:00+00:00,MNQZ4,MINUTE,21698.5,21701.75,21693.25,21695.0,4293
2024-12-12 15:25:00+00:00,MNQZ4,MINUTE,21695.25,21710.0,21691.5,21704.25,7158
2024-12-12 15:26:00+00:00,MNQZ4,MINUTE,21704.75,21719.25,21702.25,21714.25,6653
2024-12-12 15:27:00+00:00,MNQZ4,MINUTE,21714.25,21715.75,21698.75,21699.75,4659
2024-12-12 15:28:00+00:00,MNQZ4,MINUTE,21700.5,21706.5,21688.75,21692.5,5828
2024-12-12 15:29:00+00:00,MNQZ4,MINUTE,21692.5,21709.75,21691.5,21708.0,4276
2024-12-12 15:30:00+00:00,MNQZ4,MINUTE,21707.25,21710.25,21699.5,21708.0,3232
2024-12-12 15:31:00+00:00,MNQZ4,MINUTE,21708.25,21711.25,21701.0,21704.25,2586
2024-12-12 15:32:00+00:00,MNQZ4,MINUTE,21704.5,21710.0,21702.25,21705.0,2029
2024-12-12 15:33:00+00:00,MNQZ4,MINUTE,21705.25,21707.0,21700.5,21702.0,1837
2024-12-12 15:34:00+00:00,MNQZ4,MINUTE,21702.0,21703.75,21689.25,21690.75,4242
2024-12-12 15:35:00+00:00,MNQZ4,MINUTE,21691.0,21698.5,21690.75,21696.5,2268
2024-12-12 15:36:00+00:00,MNQZ4,MINUTE,21696.5,21710.5,21696.5,21709.5,3602
2024-12-12 15:37:00+00:00,MNQZ4,MINUTE,21709.75,21722.25,21709.25,21721.5,5162
2024-12-12 15:38:00+00:00,MNQZ4,MINUTE,21721.25,21723.25,21714.5,21717.0,3658
2024-12-12 15:39:00+00:00,MNQZ4,MINUTE,21716.75,21720.25,21710.75,21717.5,3088
2024-12-12 15:40:00+00:00,MNQZ4,MINUTE,21717.5,21723.25,21714.0,21717.0,2536
2024-12-12 15:41:00+00:00,MNQZ4,MINUTE,21717.0,21717.0,21706.0,21706.75,3418
2024-12-12 15:42:00+00:00,MNQZ4,MINUTE,21706.75,21707.0,21694.5,21704.5,4790
2024-12-12 15:43:00+00:00,MNQZ4,MINUTE,21704.25,21705.0,21695.25,21698.0,2076
2024-12-12 15:44:00+00:00,MNQZ4,MINUTE,21698.0,21704.5,21696.0,21700.75,1915
2024-12-12 15:45:00+00:00,MNQZ4,MINUTE,21700.75,21704.0,21693.0,21699.5,2494
2024-12-12 15:46:00+00:00,MNQZ4,MINUTE,21699.75,21706.0,21698.25,21704.5,2186
2024-12-12 15:47:00+00:00,MNQZ4,MINUTE,21704.25,21713.25,21701.0,21708.25,2994
2024-12-12 15:48:00+00:00,MNQZ4,MINUTE,21708.0,21716.25,21706.75,21714.5,1764
2024-12-12 15:49:00+00:00,MNQZ4,MINUTE,21714.5,21721.25,21714.5,21716.75,2767
2024-12-12 15:50:00+00:00,MNQZ4,MINUTE,21717.0,21718.25,21709.0,21713.5,2432
2024-12-12 15:51:00+00:00,MNQZ4,MINUTE,21713.5,21717.5,21710.25,21715.25,1438
2024-12-12 15:52:00+00:00,MNQZ4,MINUTE,21715.0,21722.0,21711.75,21715.75,2319
2024-12-12 15:53:00+00:00,MNQZ4,MINUTE,21715.5,21720.0,21707.5,21708.75,1797
2024-12-12 15:54:00+00:00,MNQZ4,MINUTE,21708.75,21717.75,21703.5,21714.0,2720
2024-12-12 15:55:00+00:00,MNQZ4,MINUTE,21713.75,21723.75,21713.75,21720.75,2531
2024-12-12 15:56:00+00:00,MNQZ4,MINUTE,21720.75,21728.75,21720.0,21725.25,3073
2024-12-12 15:57:00+00:00,MNQZ4,MINUTE,21725.25,21726.25,21712.5,21713.5,2676
2024-12-12 15:58:00+00:00,MNQZ4,MINUTE,21713.25,21719.5,21710.25,21712.0,1977
2024-12-12 15:59:00+00:00,MNQZ4,MINUTE,21712.25,21722.25,21710.0,21721.5,1816
2024-12-12 16:00:00+00:00,MNQZ4,MINUTE,21721.25,21727.25,21720.0,21726.5,2454
